274	165	138	106	76	112	91	171	467	414	263	478	183	355	459	95	144	291	37	417	406	460	92	227	318	
275	106	416	128	358	117	20	6	365	297	330	345	265	45	377	220	396	36	50	437	441	51	22	393	329	
276	465	241	347	303	396	246	331	68	33	411	101	273	418	450	379	341	4	277	374	164	119	53	42	272	
277	379	115	173	8	305	190	74	158	48	479	240	45	473	65	208	186	460	438	135	90	412	245	472	181	
278	161	264	127	393	205	293	193	146	66	91	455	105	385	144	45	331	37	104	374	59	50	137	450	426	
279	136	61	67	406	87	332	177	425	249	331	355	3	278	376	178	141	403	462	386	171	52	411	184	154	
280	372	467	419	31	436	105	221	477	120	416	429	363	367	382	113	229	306	418	443	385	366	344	25	293	
281	363	410	472	49	315	269	374	171	399	396	456	299	140	409	403	145	326	8	367	228	54	318	347	142	
282	24	304	406	233	46	243	311	70	313	14	240	246	19	225	212	286	373	438	393	82	303	318	110	178	
283	223	382	63	149	439	20	418	470	86	178	346	221	210	134	232	407	409	83	433	131	377	391	66	238	
284	221	328	402	290	153	144	199	474	392	219	156	249	403	415	257	252	373	316	67	269	477	211	270	441	
285	116	411	208	36	320	306	351	124	295	145	158	75	376	451	28	241	359	120	190	81	215	405	254	74	
286	381	174	147	138	290	150	435	350	265	54	86	429	338	28	382	453	190	116	277	468	288	244	94	67	
287	251	107	196	169	350	192	329	404	272	177	475	39	215	320	205	191	459	302	132	118	367	37	275	456	
288	193	348	361	404	303	87	40	262	460	334	218	210	323	175	191	195	396	102	138	277	381	28	45	255	
289	67	477	178	470	145	94	428	174	119	191	173	322	151	409	214	468	300	58	314	76	84	118	434	456	
290	345	446	244	209	335	392	433	229	237	415	280	426	49	410	184	98	292	132	128	224	440	348	218	47	
291	238	457	288	470	436	201	236	466	319	268	154	1	261	157	122	389	20	37	163	164	333	170	339	73	
292	3	371	469	45	320	40	190	381	295	360	125	99	335	385	377	181	100	257	123	108	395	137	397	119	
293	101	67	289	81	279	374	469	400	103	472	341	448	233	387	386	111	91	11	50	234	429	215	232	6	
294	269	68	357	259	411	462	178	160	436	303	171	156	399	465	297	56	214	73	313	385	21	258	76	238	
295	466	92	465	395	413	115	352	376	359	421	216	396	24	143	332	382	155	375	313	389	207	251	190	278	
296	152	448	78	358	166	349	328	132	163	287	113	19	438	101	419	279	389	397	79	327	88	460	386	384	
297	450	410	102	56	333	32	95	171	189	249	62	86	296	81	106	431	478	7	187	455	128	207	324	428	
298	172	116	400	81	412	418	273	466	48	450	245	339	9	199	346	137	408	234	68	219	310	364	73	21	
299	469	378	14	311	195	151	322	222	291	60	387	131	312	240	118	330	103	432	328	379	111	218	25	168	
300	128	156	79	431	337	440	108	418	411	403	179	361	55	144	355	54	9	400	421	50	216	111	352	320	
301	220	132	325	262	105	381	347	321	156	84	130	197	12	151	228	383	253	231	45	246	30	93	272	438	
302	244	283	464	35	227	76	161	259	394	68	54	238	207	477	403	67	393	390	439	411	60	381	121	379	
303	198	192	113	366	186	224	315	50	235	440	248	337	395	157	22	83	404	54	401	114	263	397	441	206	
304	83	6	406	290	377	463	169	439	430	281	405	87	448	135	382	389	92	4	49	331	47	186	68	308	
305	171	320	223	475	269	468	347	35	317	361	202	393	310	66	312	87	262	32	208	315	56	24	450	55	
306	240	201	67	25	118	12	341	142	56	269	41	339	393	89	258	140	462	120	380	121	378	477	461	5	
307	376	60	426	256	105	315	109	48	431	44	438	4	202	186	368	265	448	66	86	288	418	5	53	400	
308	269	187	179	280	430	105	400	392	394	341	236	48	349	474	9	344	65	152	147	242	305	77	61	429	
309	206	202	270	268	290	447	92	151	355	89	471	239	58	461	9	423	197	285	146	250	90	446	344	237	
310	146	257	429	52	13	5	67	233	139	57	414	431	240	0	200	24	474	369	391	358	82	129	140	401	
311	417	325	46	73	326	18	214	29	293	328	475	347	97	79	305	376	237	192	158	114	0	103	45	276	
312	39	8	391	346	160	384	350	86	100	12	395	50	419	304	251	215	343	465	390	365	259	417	260	217	
313	235	308	147	118	252	205	351	424	388	470	446	286	268	325	27	68	283	19	349	348	253	336	36	67	
314	149	84	231	394	153	21	87	64	456	441	250	260	144	320	196	302	478	57	468	207	73	170	9	58	
315	13	401	183	98	476	300	377	166	303	278	9	75	291	275	174	425	66	46	438	73	190	288	36	358	
316	372	203	176	274	265	28	239	225	56	72	6	150	282	34	286	476	223	206	293	101	7	77	234	120	
317	111	466	0	263	208	201	374	119	75	215	41	161	421	324	376	216	340	279	88	460	410	448	137	174	
318	18	252	41	405	169	116	360	96	144	263	92	29	79	394	406	138	443	141	250	107	352	376	58	7	
319	85	377	404	450	168	440	147	234	124	22	425	317	359	420	334	223	337	59	458	41	409	206	180	228	
320	345	60	187	342	171	10	38	348	172	48	151	409	288	83	405	270	214	436	138	75	205	102	426	388	
321	215	133	53	71	477	326	159	269	260	169	270	304	398	118	451	380	131	263	381	360	178	322	314	135	
322	307	395	384	186	271	183	283	456	258	227	327	81	383	326	209	95	372	452	441	414	240	293	475	462	
323	259	389	334	183	421	109	395	60	282	387	466	50	179	189	266	243	344	155	296	302	101	470	51	66	
324	211	435	69	331	57	477	308	219	115	338	465	205	353	60	432	438	147	100	42	61	419	226	320	268	
325	451	247	320	295	474	158	461	445	9	416	90	125	242	104	139	91	22	431	306	303	280	369	60	6	
326	310	142	448	455	12	354	252	299	381	55	291	3	70	358	280	92	18	31	60	290	268	300	101	451	
327	377	16	111	182	231	149	279	188	65	422	389	325	475	10	86	247	117	107	362	424	317	304	158	337	
328	337	339	442	113	372	68	92	108	63	210	358	398	60	205	157	468	39	115	274	447	14	44	449	327	
329	22	87	345	209	62	356	29	36	200	163	107	56	213	93	123	144	304	2	10	202	174	66	280	405	
330	85	96	14	322	474	100	164	190	399	240	2	127	445	373	69	316	366	134	37	79	397	309	388	115	
331	317	458	435	475	105	479	463	181	243	408	60	451	327	422	409	62	232	427	77	90	459	222	386	139	
332	291	177	310	424	349	273	208	173	142	176	170	72	188	10	401	148	312	117	80	60	15	95	394	137	
333	220	355	125	142	240	445	104	130	471	285	138	83	120	475	237	345	221	298	132	8	53	239	144	459	
334	470	84	105	461	262	344	315	249	348	266	463	70	227	438	44	235	63	287	29	466	109	404	40	257	
335	360	271	466	371	38	283	224	378	290	182	97	117	270	218	354	276	458	406	347	318	341	255	70	240	
336	322	135	437	39	111	236	100	352	51	245	461	29	374	441	27	107	102	64	321	98	7	77	459	45	
337	138	317	469	74	449	265	27	83	81	50	49	319	233	158	404	227	146	61	0	93	264	402	452	105	
338	462	243	150	11	159	156	236	434	201	252	143	386	466	305	306	166	179	65	290	17	416	274	206	304	
339	117	89	324	462	99	119	146	393	448	473	419	277	253	220	204	292	344	225	388	435	144	334	41	421	
340	438	163	333	80	373	47	245	147	27	48	278	448	194	330	408	112	83	119	441	54	260	221	309	17	
341	323	198	261	230	120	76	37	142	358	275	346	12	339	220	212	353	73	311	369	67	27	408	355	364	
342	427	238	210	175	459	432	356	240	387	376	412	276	467	53	417	310	185	27	65	348	213	414	406	265	
343	395	127	231	245	201	6	50	90	74	272	41	16	410	299	378	91	443	160	115	355	295	336	454	5	
344	311	99	393	328	451	348	290	82	235	145	257	92	406	313	270	3	376	135	196	1	377	246	318	156	
345	148	357	18	348	477	6	251	259	295	475	24	165	447	288	132	47	340	38	33	40	318	144	317	184	
346	270	74	112	474	344	281	150	16	351	104	157	446	264	211	464	350	84	227	430	440	71	193	400	414	
347	429	168	180	362	328	449	334	12	20	39	95	145	284	41	297	420	174	15	161	85	172	129	262	90	
348	37	133	242	307	196	71	207	199	349	107	283	178	267	111	200	325	293	396	464	204	244	151	169	117	
349	187	407	43	263	154	92	87	465	306	466	152	449	202	55	457	278	241	393	215	312	229	291	358	147	
350	10	125	272	160	131	340	71	72	423	305	113	294	345	30	386	51	215	464	231	401	304	11	4	394	
351	214	393	417	117	275	439	320	250	352	449	370	373	52	15	139	448	282	207	83	204	390	278	446	304	
352	297	33	286	358	291	65	248	145	57	438	85	196	359	347	121	31	439	226	185	187	467	257	40	137	
353	183	14	339	277	395	263	207	49	335	309	79	175	151	146	58	334	442	200	155	154	326	188	301	470	
354	171	397	474	231	147	200	332	199	373	347	330	206	442	379	381	178	308	64	437	438	422	145	329	290	
355	358	61	414	121	130	397	43	198	257	150	218	281	364	402	240	305	204	209	122	342	460	190	409	100	
356	251	64	197	293	455	42	121	153	450	218	231	277	214	352	79	78	316	304	180	46	255	222	348	191	
357	114	117	163	297	378	173	15	198	280	110	376	323	312	326	232	115	276	153	62	160	472	185	359	59	
358	53	275	196	351	54	332	459	407	136	9	282	122	181	477	107	421	89	38	14	29	210	283	374	469	
359	374	37	370	242	266	43	479	365	304	18	316	345	0	4	255	134	410	49	198	230	58	212	81	46	
360	334	376	366	63	420	346	308	101	39	208	372	127	428	298	332	288	328	56	223	373	292	301	194	297	
361	148	130	279	390	164	478	383	92	373	268	166	389	78	245	395	244	169	270	227	359	384	311	348	70	
362	110	403	59	428	462	60	326	445	37	372	257	26	322	351	407	115	357	144	413	222	162	113	132	247	
363	264	360	290	85	134	104	145	186	129	403	157	431	276	422	286	321	293	160	357	265	440	391	148	144	
364	35	8	179	178	97	157	96	131	266	276	358	15	34	109	370	230	209	228	322	25	468	432	30	382	
365	83	267	332	186	50	308	351	415	75	17	335	403	219	24	239	371	316	80	443	184	20	400	122	108	
366	215	417	370	291	334	134	260	228	458	312	445	181	69	411	217	241	32	219	296	25	74	378	145	390	
367	164	200	344	35	258	436	125	88	308	98	421	41	134	350	60	225	101	208	58	73	323	305	102	30	
368	317	252	57	354	315	8	357	465	183	245	341	54	34	261	214	159	35	430	439	271	97	301	397	146	
369	324	381	218	54	182	104	303	441	272	239	285	306	34	22	3	339	364	281	183	26	77	48	72	76	
370	365	434	251	263	476	31	416	174	134	36	165	102	265	379	73	192	67	433	20	89	80	396	5	62	
371	338	108	237	404	273	400	250	118	6	413	150	96	18	411	81	76	468	65	316	315	27	50	472	471	
372	473	327	142	342	345	239	352	449	306	31	150	219	320	383	170	226	136	147	152	8	463	326	79	247	
373	132	220	103	189	429	251	229	90	435	306	453	40	314	434	59	407	169	307	328	382	433	72	356	170	
374	21	142	96	68	94	400	454	339	437	130	367	15	112	458	213	253	478	317	111	26	40	284	436	288	
375	142	351	112	161	400	82	139	370	118	366	237	170	308	104	102	332	364	200	205	32	180	317	70	105	
376	89	432	137	211	356	438	129	75	156	138	178	52	300	346	447	247	7	224	139	250	9	116	190	212	
377	320	319	266	128	171	243	15	208	1	186	411	421	310	237	438	380	313	423	94	10	257	216	398	395	
378	169	285	4	119	473	240	195	343	456	220	438	150	447	405	342	219	191	421	366	471	262	41	92	410	
379	14	30	27	298	310	278	287	343	197	175	161	200	268	358	220	442	203	359	375	279	9	260	114	315	
380	152	359	49	220	242	219	397	257	407	338	126	147	442	316	386	66	93	394	182	104	412	275	424	73	
381	54	135	123	376	97	380	315	411	337	285	289	433	283	414	188	346	267	363	161	46	75	149	40	335	
382	327	233	87	476	366	7	387	104	251	48	308	202	436	289	73	150	211	160	444	460	260	85	71	399	
383	78	219	7	153	53	311	447	77	159	296	64	310	319	168	461	141	177	169	8	71	458	108	465	212	
384	453	53	108	381	89	329	383	130	214	173	35	2	273	464	287	283	444	364	439	147	249	361	160	310	
385	144	387	248	224	159	45	20	413	402	21	378	47	307	10	208	17	291	59	468	442	458	258	461	195	
386	12	450	66	204	317	44	362	188	182	168	195	200	263	18	455	470	175	67	156	354	459	242	129	11	
387	122	84	324	171	190	63	95	161	10	374	331	274	123	273	168	170	258	242	423	43	229	275	263	101	
388	359	156	286	72	42	409	219	406	337	427	330	92	394	94	471	354	300	59	161	126	383	322	340	345	
389	332	5	147	430	94	440	252	202	288	139	82	281	224	359	331	73	193	402	228	17	336	243	273	249	
390	310	465	347	90	466	350	435	88	233	453	308	49	80	243	370	112	18	199	202	332	210	361	414	421	
391	76	24	286	186	138	320	184	211	267	284	204	255	206	410	128	29	172	447	469	472	107	10	25	183	
392	336	157	222	244	245	409	330	10	379	361	401	437	129	194	97	149	54	329	188	243	396	277	363	231	
393	270	151	464	249	467	472	221	358	450	163	37	377	161	302	43	154	171	367	268	389	157	250	195	123	
394	72	434	116	449	365	289	272	212	101	76	376	316	68	37	166	388	94	227	104	200	10	16	430	400	
395	454	98	327	413	59	108	198	258	131	469	363	277	297	10	191	357	48	399	0	461	214	155	254	138	
396	89	101	421	170	219	378	380	134	226	81	397	50	260	0	135	274	193	399	224	15	273	45	190	426	
397	64	355	24	175	54	454	312	302	28	305	100	7	444	178	349	356	104	291	456	363	350	60	268	435	
398	11	295	218	55	109	85	467	74	477	15	455	394	141	462	58	87	174	239	108	38	86	386	409	465	
399	32	194	190	145	51	330	477	335	328	453	355	183	358	231	40	462	112	410	182	261	66	252	301	430	
400	88	231	71	111	464	21	240	85	344	331	267	49	228	363	160	177	97	308	227	364	3	413	385	366	
401	109	137	126	278	313	91	1	129	411	331	114	6	353	346	418	100	286	450	332	280	295	347	180	93	
402	121	461	300	237	128	342	370	372	125	135	293	230	5	433	197	177	194	453	107	29	421	61	471	184	
403	478	288	201	271	234	226	84	95	140	10	111	205	255	25	46	210	106	8	465	316	245	144	348	305	
404	283	111	423	373	1	138	86	173	70	46	363	260	443	156	58	175	405	325	382	429	385	273	298	439	
405	134	35	258	338	231	332	223	123	321	14	244	16	201	102	67	302	49	270	372	253	451	191	147	334	
406	390	334	215	301	395	417	129	101	157	350	398	373	174	131	467	422	151	376	11	476	474	354	277	106	
407	249	439	332	142	60	424	80	225	67	365	404	446	437	130	405	378	347	219	358	210	340	43	32	135	
408	139	36	218	71	103	0	409	110	225	449	457	333	443	52	140	393	207	155	179	391	37	362	363	231	
409	105	370	186	238	60	189	42	169	426	377	36	206	285	441	449	357	400	55	221	392	38	351	45	231	
410	475	328	466	335	27	356	463	267	370	155	88	299	68	210	43	36	350	242	195	120	300	230	330	248	
411	460	228	271	391	67	176	185	449	335	478	91	124	157	247	200	398	380	477	399	18	76	64	333	470	
412	222	396	156	176	285	174	447	303	200	403	380	400	88	2	308	163	313	469	202	446	441	465	450	179	
413	420	47	37	468	358	385	174	158	371	277	382	257	111	464	63	207	244	120	264	179	303	48	352	229	
414	139	74	38	443	147	312	176	257	114	355	44	381	32	130	467	384	154	255	196	134	221	365	304	446	
415	338	273	365	157	310	252	164	307	228	185	112	473	288	183	451	347	109	436	218	332	23	355	106	95	
416	372	363	241	394	273	249	218	156	113	145	226	337	211	267	153	388	340	188	298	356	310	222	330	415	
417	227	253	42	36	232	407	40	39	6	259	365	158	430	70	122	55	166	182	220	57	71	415	129	460	
418	296	134	169	28	59	268	225	410	407	53	396	164	437	35	325	383	379	96	198	136	435	9	354	479	
419	405	32	14	259	115	455	427	433	91	347	277	327	102	375	328	475	189	116	424	343	471	414	416	167	
420	446	73	234	272	433	0	47	452	431	30	79	243	370	97	2	314	411	288	4	140	363	191	94	474	
421	363	443	205	388	299	155	302	224	479	50	440	22	276	226	48	367	201	168	441	208	444	436	137	33	
422	162	23	418	403	218	386	382	288	388	108	12	277	462	180	155	142	80	40	244	417	249	230	430	446	
423	393	353	60	309	385	231	137	216	119	160	230	67	334	441	195	345	38	93	113	80	51	311	145	452	
424	54	140	153	310	450	195	163	327	260	420	105	248	387	139	296	164	100	475	68	398	171	308	13	25	
425	131	359	448	375	32	393	80	452	451	391	134	243	413	250	326	215	155	21	329	178	184	280	400	331	
426	423	287	162	449	314	322	133	122	435	42	108	450	154	371	150	54	270	208	25	160	57	48	24	356	
427	358	192	157	154	439	273	163	28	402	59	435	67	386	81	302	233	248	88	291	434	99	164	216	168	
428	32	110	467	168	104	29	113	368	178	346	357	369	154	321	421	225	327	409	131	148	199	166	336	177	
429	1	393	376	391	148	273	190	285	59	94	304	438	286	358	95	84	394	281	141	251	382	320	200	439	
430	7	299	214	129	143	203	209	445	125	117	423	176	168	279	368	392	201	409	3	101	77	219	45	467	
431	126	308	284	374	226	327	443	321	478	239	79	165	307	5	366	262	240	108	350	7	60	447	382	91	
432	330	150	377	205	397	37	383	286	334	454	149	143	123	428	418	162	392	80	348	95	176	66	50	285	
433	72	372	309	148	131	221	268	183	129	109	477	293	149	255	162	448	36	175	29	51	160	375	427	468	
434	26	56	412	134	340	187	35	226	117	440	73	439	192	408	70	335	455	150	18	148	476	107	121	83	
435	41	362	46	415	65	168	417	122	310	96	243	80	11	215	329	388	205	475	256	334	478	81	193	133	
436	306	112	309	58	126	456	26	229	205	7	86	69	277	93	331	290	138	190	76	20	305	424	111	41	
437	216	37	131	195	292	51	132	33	362	387	77	192	354	95	462	320	473	15	126	427	102	413	274	116	
438	447	440	334	381	109	310	123	92	286	154	62	345	261	216	11	23	259	141	464	279	60	12	115	458	
439	333	187	219	146	221	409	414	23	322	176	103	139	278	130	359	461	165	238	197	268	33	435	191	265	
440	112	442	109	143	101	352	333	253	347	66	405	408	77	387	239	407	103	397	359	59	258	418	277	87	
441	306	43	80	384	328	156	106	302	105	467	373	281	419	375	176	54	449	409	118	259	222	185	245	326	
442	407	172	226	176	196	60	11	456	40	337	396	134	262	271	390	412	23	128	173	28	473	371	321	342	
443	106	228	32	64	118	127	57	316	333	68	340	121	412	401	393	238	133	126	428	98	169	300	319	468	
444	338	183	312	54	10	216	34	339	131	320	175	220	119	306	359	265	111	425	457	239	353	301	431	44	
445	92	260	50	100	70	267	81	434	67	164	239	55	153	91	118	178	323	435	324	65	14	43	442	392	
446	477	299	301	26	236	279	223	253	403	179	247	370	448	38	399	471	233	396	12	97	181	435	214	40	
447	339	410	417	328	20	29	425	317	330	51	378	276	422	160	374	344	243	235	375	137	228	82	86	398	
448	464	29	363	364	314	209	374	183	342	7	94	360	392	28	56	48	399	457	426	77	259	373	304	346	
449	475	234	62	44	210	5	327	26	330	274	126	380	241	440	220	183	452	177	1	279	433	189	319	385	
450	87	434	126	150	424	275	2	81	410	431	401	376	432	244	85	404	237	280	195	240	270	273	133	290	
451	50	29	215	394	290	274	361	453	313	207	424	287	38	56	223	165	178	385	30	25	227	297	59	9	
452	128	329	150	193	373	268	226	32	345	33	64	201	206	207	429	188	361	458	96	324	339	227	77	433	
453	463	4	269	201	189	219	385	90	286	182	180	436	249	49	33	149	477	364	54	36	424	1	279	290	
454	40	180	326	94	256	428	193	104	141	449	364	425	406	273	80	432	133	431	130	263	296	360	358	224	
455	130	281	430	463	289	63	120	98	21	214	154	197	49	181	192	68	94	433	415	146	337	126	7	304	
456	251	151	87	203	192	448	470	263	267	233	63	155	159	22	315	61	336	413	150	384	51	176	75	443	
457	84	411	225	460	103	208	410	253	33	449	425	165	391	206	164	82	263	384	37	102	85	200	31	89	
458	221	39	475	120	419	136	251	272	241	354	40	409	397	138	148	360	324	258	100	378	249	425	318	262	
459	43	85	412	131	293	398	183	477	470	253	103	185	31	44	220	426	173	334	127	446	254	471	180	465	
460	299	415	107	221	212	440	2	470	113	267	105	154	338	359	106	142	168	153	25	244	126	155	130	259	
461	240	108	287	226	215	365	23	7	0	171	279	60	61	253	165	323	154	48	433	216	306	257	76	150	
462	3	362	157	317	224	193	306	115	6	189	436	72	17	283	159	254	143	400	296	213	127	18	401	335	
463	162	128	468	260	318	224	341	340	46	297	145	33	195	56	26	102	25	44	421	432	152	180	371	79	
464	65	40	176	365	103	120	379	158	411	226	328	121	141	200	34	262	80	288	213	280	62	334	459	61	
465	187	143	84	435	286	23	428	381	173	30	376	279	457	55	145	198	202	97	420	244	364	385	89	314	
466	426	47	147	30	41	144	119	128	281	420	208	247	161	402	98	86	126	164	288	118	326	344	6	370	
467	220	97	340	129	185	132	189	84	252	14	198	103	24	280	82	65	334	108	88	399	293	356	404	172	
468	124	404	285	387	352	203	471	184	314	182	330	228	298	39	146	31	410	276	248	419	396	2	257	399	
469	245	35	358	457	238	190	388	424	329	276	112	353	429	381	479	341	435	9	342	121	118	414	159	99	
470	462	275	5	350	217	161	174	326	49	233	167	460	342	219	273	85	35	341	123	358	321	111	86	222	
471	410	214	5	337	439	307	4	176	191	362	405	450	64	289	157	34	183	213	118	212	108	252	82	179	
472	282	214	28	330	463	228	65	422	406	446	16	459	83	383	190	359	15	356	205	36	245	341	174	66	
473	347	131	388	228	421	19	395	362	454	313	351	169	73	36	308	176	41	452	300	282	235	186	409	298	
474	410	369	135	5	19	3	344	253	407	191	272	76	349	394	433	226	13	36	234	419	426	141	203	235	
475	431	296	317	436	254	62	272	345	149	198	276	123	419	387	331	228	217	111	159	394	163	471	337	23	
476	377	390	466	358	369	70	469	48	472	196	260	200	417	52	18	132	125	54	465	190	396	87	69	441	
477	178	154	441	455	13	344	16	106	326	294	383	378	102	407	217	231	139	321	426	96	156	196	393	435	
478	89	392	295	405	438	70	45	292	425	266	38	171	258	247	184	326	315	460	57	391	400	102	223	337	
479	326	24	66	54	84	443	77	370	4	95	393	10	152	235	109	264	70	302	94	139	252	368	274	449	
